"l1","l2","train.mse","validate.mse","code"
0,0.5,895.905216705372,950.724056576239,"FFT"
2,0.5,920.042081996814,951.258698355905,"FFT"
4,0.5,942.433373534667,951.310606341658,"FFT"
6,0.5,962.361633493511,952.551072163359,"FFT"
8,0.5,977.659918901716,952.932920756674,"FFT"
10,0.5,988.440709028402,955.024618468607,"FFT"
12,0.5,996.593714007489,955.646140307585,"FFT"
14,0.5,1000.94236256407,956.218117789727,"FFT"
16,0.5,1003.67452736163,956.945860349944,"FFT"
18,0.5,1007.40242395257,958.416695687373,"FFT"
20,0.5,1011.11266169481,959.986848526934,"FFT"
0,0.6,911.282070060505,951.342027895141,"FFT"
2,0.6,933.062329637758,952.495695425282,"FFT"
4,0.6,953.196074063183,953.192054851712,"FFT"
6,0.6,970.797210458144,954.339375061023,"FFT"
8,0.6,983.83769442621,955.177684932466,"FFT"
10,0.6,993.700994243664,956.735354997906,"FFT"
12,0.6,1000.47989174784,957.511616275921,"FFT"
14,0.6,1004.19340119556,957.884724481642,"FFT"
16,0.6,1006.64563163387,958.731034766719,"FFT"
18,0.6,1010.52950570369,960.323304063305,"FFT"
20,0.6,1013.98457707653,961.911892406669,"FFT"
0,0,829.897021396812,1038.33244823218,"TTF"
2,0,834.419906453038,999.640304444538,"TTF"
4,0,841.880782617706,983.268780971632,"TTF"
6,0,850.11768328084,973.788458530991,"TTF"
8,0,859.061911771794,966.948537474253,"TTF"
10,0,868.281856515369,959.420890205092,"TTF"
12,0,878.140687000842,952.64419114509,"TTF"
14,0,887.981860878033,947.117101831447,"TTF"
16,0,896.712957974859,944.009689858985,"TTF"
18,0,904.698847505418,941.741211356727,"TTF"
20,0,911.250438285736,939.462694665634,"TTF"
0,0.1,851.083288127088,965.284200311993,"TTF"
2,0.1,857.296883417479,957.09103097636,"TTF"
4,0.1,864.213361192881,952.052737116495,"TTF"
6,0.1,871.809335646068,948.047864811483,"TTF"
8,0.1,879.672219973772,943.813810531808,"TTF"
10,0.1,887.49970470203,940.159094127476,"TTF"
12,0.1,895.332268441971,937.365465596581,"TTF"
14,0.1,902.502290882029,934.959069586291,"TTF"
16,0.1,908.80173463425,933.155512576016,"TTF"
18,0.1,914.40705529397,931.735135894752,"TTF"
20,0.1,919.879794951384,931.149791699116,"TTF"
0,0.2,865.717592247854,943.490166593045,"TTF"
2,0.2,871.706927481717,940.03248103244,"TTF"
4,0.2,878.120494879522,937.841207851714,"TTF"
6,0.2,884.966498399841,935.502277959003,"TTF"
8,0.2,892.068702060982,933.444370417817,"TTF"
10,0.2,898.959933335483,931.727558463116,"TTF"
12,0.2,905.663412027502,930.297477319993,"TTF"
14,0.2,911.7045290433,928.899278831581,"TTF"
16,0.2,916.874371736489,927.57253420318,"TTF"
18,0.2,921.891968355992,926.671344503292,"TTF"
20,0.2,926.731879212782,926.82338875805,"TTF"
0,0.3,877.370106773352,932.920369143146,"TTF"
2,0.3,882.99514915672,931.438086552066,"TTF"
4,0.3,888.914136815878,930.012439554994,"TTF"
6,0.3,895.188085713179,928.787536079987,"TTF"
8,0.3,901.605252929262,927.687826966344,"TTF"
10,0.3,907.751682823697,926.750197036294,"TTF"
12,0.3,913.621069661629,926.373007313213,"TTF"
14,0.3,918.684841354251,925.207227215727,"TTF"
16,0.3,923.343414524892,924.479009443612,"TTF"
18,0.3,927.92495009296,924.016396008132,"TTF"
20,0.3,932.378016434346,924.481572517126,"TTF"
0,0.4,886.934830896441,926.979792822036,"TTF"
2,0.4,892.199179298587,926.338983957407,"TTF"
4,0.4,897.727687228227,925.544179971284,"TTF"
6,0.4,903.47356544367,924.83245267304,"TTF"
8,0.4,909.2891786883,924.290237086501,"TTF"
10,0.4,914.85145410558,923.883469103386,"TTF"
12,0.4,919.88745372536,923.635474988865,"TTF"
14,0.4,924.480892994044,922.960201202151,"TTF"
16,0.4,928.748680991447,922.690338777633,"TTF"
18,0.4,933.00100805966,922.640154122598,"TTF"
20,0.4,937.190238896259,923.232939817262,"TTF"
0,0.5,894.994915565494,923.297508279239,"TTF"
2,0.5,899.909221756348,923.082702457799,"TTF"
4,0.5,905.085059273623,922.825174394999,"TTF"
6,0.5,910.416146067043,922.567726665946,"TTF"
8,0.5,915.67276758009,922.242239173516,"TTF"
10,0.5,920.686725915939,922.079834103354,"TTF"
12,0.5,925.230503939437,921.883300038474,"TTF"
14,0.5,929.439660380113,921.697349154131,"TTF"
16,0.5,933.441055183809,921.616034394076,"TTF"
18,0.5,937.446336714083,921.92261665825,"TTF"
20,0.5,941.379655743792,922.611784399543,"TTF"
0,0.6,901.905436562972,921.03299291203,"TTF"
2,0.6,906.564129232084,921.014281839494,"TTF"
4,0.6,911.397161317657,921.033702909042,"TTF"
6,0.6,916.316039584007,921.100798822065,"TTF"
8,0.6,921.150556000216,921.015150628382,"TTF"
10,0.6,925.66435026997,920.830258408696,"TTF"
12,0.6,929.893511325322,920.818660700682,"TTF"
14,0.6,933.847028923452,921.073971120668,"TTF"
16,0.6,937.601570068559,921.149385639267,"TTF"
18,0.6,941.350620153106,921.628372327248,"TTF"
20,0.6,945.117242081484,922.386533871299,"TTF"
0,0,829.954560731616,1039.06521770044,"FTF"
2,0,834.406833902497,999.107942536867,"FTF"
4,0,841.819999076609,983.253937917713,"FTF"
6,0,850.090694878686,973.848451577459,"FTF"
8,0,859.057570700859,967.036933394582,"FTF"
10,0,868.289182851763,959.402883957912,"FTF"
12,0,878.119325531882,952.641708448093,"FTF"
14,0,887.961701448692,947.186481309228,"FTF"
16,0,896.703574125017,944.017132288394,"FTF"
18,0,904.684315410448,941.742731437144,"FTF"
20,0,911.233444252245,939.470485418149,"FTF"
0,0.1,851.105878496974,964.989152459032,"FTF"
2,0.1,857.272691742305,957.274344047175,"FTF"
4,0.1,864.181653127803,952.186953210253,"FTF"
6,0.1,871.772776350779,948.04667430816,"FTF"
8,0.1,879.652273559074,943.860699005224,"FTF"
10,0.1,887.482044710451,940.215754836684,"FTF"
12,0.1,895.301063060774,937.43540952129,"FTF"
14,0.1,902.487296675004,935.013114418017,"FTF"
16,0.1,908.789927419018,933.221449309719,"FTF"
18,0.1,914.401279503133,931.75152691675,"FTF"
20,0.1,919.871390082053,931.172547301765,"FTF"
0,0.2,865.726017061819,943.450991936477,"FTF"
2,0.2,871.695390571674,940.139932604726,"FTF"
4,0.2,878.092004957285,937.833324126723,"FTF"
6,0.2,884.939808571105,935.47623519985,"FTF"
8,0.2,892.03957568503,933.436147934636,"FTF"
10,0.2,898.956783028566,931.824785092965,"FTF"
12,0.2,905.630241189235,930.346195341178,"FTF"
14,0.2,911.691146868108,928.937841613954,"FTF"
16,0.2,916.856212568086,927.593229942957,"FTF"
18,0.2,921.881769758599,926.681139669492,"FTF"
20,0.2,926.720158009004,926.846228840081,"FTF"
0,0.3,877.380975499695,932.86297280236,"FTF"
2,0.3,882.986720939694,931.380578541908,"FTF"
4,0.3,888.878627116626,930.002221928953,"FTF"
6,0.3,895.153433188411,928.759797561581,"FTF"
8,0.3,901.569784757029,927.669172694841,"FTF"
10,0.3,907.72063884716,926.762345959843,"FTF"
12,0.3,913.594311243443,926.388575921182,"FTF"
14,0.3,918.669359052087,925.23030904381,"FTF"
16,0.3,923.326275023916,924.500400843187,"FTF"
18,0.3,927.900559515478,924.058363993761,"FTF"
20,0.3,932.36240539103,924.594509234236,"FTF"
0,0.4,886.923649694544,926.938228283862,"FTF"
2,0.4,892.184321449883,926.312658098058,"FTF"
4,0.4,897.690298099047,925.517587839202,"FTF"
6,0.4,903.440051468195,924.821713184607,"FTF"
8,0.4,909.25674190707,924.274844797115,"FTF"
10,0.4,914.817407908683,923.885537208439,"FTF"
12,0.4,919.868516324939,923.665486244737,"FTF"
14,0.4,924.459489884879,922.986888009582,"FTF"
16,0.4,928.72725282262,922.758948086814,"FTF"
18,0.4,932.978630971933,922.689376539002,"FTF"
20,0.4,937.189474894969,923.325148876936,"FTF"
0,0.5,894.98081990887,923.281358788142,"FTF"
2,0.5,899.888123951631,923.053159777031,"FTF"
4,0.5,905.049506065515,922.794076416284,"FTF"
6,0.5,910.382953172673,922.540260266423,"FTF"
8,0.5,915.64458766215,922.273212871574,"FTF"
10,0.5,920.666001700496,922.07652768038,"FTF"
12,0.5,925.213459858773,921.912181551066,"FTF"
14,0.5,929.436252691423,921.754078824849,"FTF"
16,0.5,933.435623620412,921.69925592367,"FTF"
18,0.5,937.425253377596,921.965797687083,"FTF"
20,0.5,941.364864746079,922.644702447787,"FTF"
0,0.6,901.884216857185,920.999940145457,"FTF"
2,0.6,906.537324204731,920.989706917344,"FTF"
4,0.6,911.361855124415,921.02341044854,"FTF"
6,0.6,916.278910973184,921.085846393876,"FTF"
8,0.6,921.116750466169,920.994034151589,"FTF"
10,0.6,925.645984201797,920.828974057068,"FTF"
12,0.6,929.871294652656,920.852015802239,"FTF"
14,0.6,933.823288468525,921.086725960736,"FTF"
16,0.6,937.585960137475,921.168540950997,"FTF"
18,0.6,941.373970625986,921.674450268105,"FTF"
20,0.6,945.101966534483,922.418680645212,"FTF"
0,0,985.451909221249,931.502702105213,"TFF"
2,0,986.508779940169,930.279580981856,"TFF"
4,0,986.94447994447,929.355842444261,"TFF"
6,0,987.60769252763,928.953662908618,"TFF"
8,0,988.358126144661,929.095696365278,"TFF"
10,0,989.273678456614,929.516736629824,"TFF"
12,0,990.138522484806,930.202615353746,"TFF"
14,0,991.159476311757,931.060429979711,"TFF"
16,0,992.3362767164,932.102059115778,"TFF"
18,0,993.668369992076,933.326887329705,"TFF"
20,0,995.15513252388,934.734194457469,"TFF"
0,0.1,998.783603286054,937.171446422793,"TFF"
2,0.1,999.818160643162,937.844708482928,"TFF"
4,0.1,1000.85670723828,938.555500919549,"TFF"
6,0.1,1001.89470141556,939.46103467453,"TFF"
8,0.1,1002.97165412743,940.425640492223,"TFF"
10,0.1,1004.10212960829,941.453860785179,"TFF"
12,0.1,1005.28598095884,942.545442634482,"TFF"
14,0.1,1006.45348081194,943.704937255895,"TFF"
16,0.1,1007.59995411951,944.901299214481,"TFF"
18,0.1,1008.7904488884,946.147247304071,"TFF"
20,0.1,1009.98968481076,947.417885539418,"TFF"
0,0.2,1008.9104608638,946.197452584416,"TFF"
2,0.2,1009.86147654466,946.96822736229,"TFF"
4,0.2,1010.80222481665,947.823903311847,"TFF"
6,0.2,1011.72767208212,948.724544975112,"TFF"
8,0.2,1012.66662216008,949.631464808393,"TFF"
10,0.2,1013.62605918563,950.566541416934,"TFF"
12,0.2,1014.61147434607,951.531771414428,"TFF"
14,0.2,1015.6230091758,952.525990965658,"TFF"
16,0.2,1016.56616764988,953.531901623967,"TFF"
18,0.2,1017.53169676609,954.562266225536,"TFF"
20,0.2,1018.45457520702,955.574830123452,"TFF"
0,0.3,1015.54446021208,952.440089274771,"TFF"
2,0.3,1016.38239883359,953.160547557665,"TFF"
4,0.3,1017.1935618679,953.978544343151,"TFF"
6,0.3,1018.01852088064,954.796397053221,"TFF"
8,0.3,1018.84367685328,955.612580819205,"TFF"
10,0.3,1019.66769725959,956.436733282324,"TFF"
12,0.3,1020.50786858462,957.279231224606,"TFF"
14,0.3,1021.36437686786,958.139813053717,"TFF"
16,0.3,1022.1814285597,959.004469366536,"TFF"
18,0.3,1022.99781757706,959.881172943985,"TFF"
20,0.3,1023.77250908011,960.738139692224,"TFF"
0,0.4,1020.26256276019,956.952924021864,"TFF"
2,0.4,1020.99850187954,957.622135950889,"TFF"
4,0.4,1021.72958617104,958.366942139707,"TFF"
6,0.4,1022.46779245851,959.116027652733,"TFF"
8,0.4,1023.20370549938,959.852904339905,"TFF"
10,0.4,1023.93071600674,960.588588669056,"TFF"
12,0.4,1024.66775231425,961.336198412908,"TFF"
14,0.4,1025.41624859497,962.096362143271,"TFF"
16,0.4,1026.13921257333,962.858441058969,"TFF"
18,0.4,1026.85287232749,963.626108990432,"TFF"
20,0.4,1027.53142357873,964.376850821456,"TFF"
0,0.5,1023.83941535909,960.392362549614,"TFF"
2,0.5,1024.51964910007,961.035898403613,"TFF"
4,0.5,1025.18221173866,961.715148943893,"TFF"
6,0.5,1025.84769775039,962.397277999647,"TFF"
8,0.5,1026.51547814746,963.073078097029,"TFF"
10,0.5,1027.17501614811,963.742805039398,"TFF"
12,0.5,1027.83564285768,964.417031188639,"TFF"
14,0.5,1028.50491243321,965.10063360017,"TFF"
16,0.5,1029.15647470657,965.785330177305,"TFF"
18,0.5,1029.79508190676,966.471994234474,"TFF"
20,0.5,1030.40479645938,967.144726121239,"TFF"
0,0.6,1026.71557463276,963.166560432263,"TFF"
2,0.6,1027.33703601766,963.76850129964,"TFF"
4,0.6,1027.9450450554,964.393686713012,"TFF"
6,0.6,1028.55430614896,965.01980742121,"TFF"
8,0.6,1029.16799568499,965.645764124284,"TFF"
10,0.6,1029.77394505642,966.262194007863,"TFF"
12,0.6,1030.37550165044,966.878189399458,"TFF"
14,0.6,1030.9838890982,967.501530480841,"TFF"
16,0.6,1031.57944684857,968.12563183275,"TFF"
18,0.6,1032.16046353257,968.749504419165,"TFF"
20,0.6,1032.71765674083,969.361944675088,"TFF"
0,0,986.120480897428,934.879804797032,"FFF"
2,0,987.233467332365,933.742549600023,"FFF"
4,0,987.667607353096,932.677281783265,"FFF"
6,0,988.265224623698,932.311973589868,"FFF"
8,0,989.01591294813,932.357741103529,"FFF"
10,0,989.969668393366,932.641903537559,"FFF"
12,0,990.875329822826,933.133271448868,"FFF"
14,0,991.86937258773,933.786202450134,"FFF"
16,0,993.015120196855,934.621756637897,"FFF"
18,0,994.312048221022,935.639444748279,"FFF"
20,0,995.744094329052,936.821128875361,"FFF"
0,0.1,999.506678299312,940.371309548129,"FFF"
2,0.1,1000.55084759437,940.946634830587,"FFF"
4,0.1,1001.57462753594,941.653281301876,"FFF"
6,0.1,1002.63852784995,942.476811617424,"FFF"
8,0.1,1003.71061974487,943.321252325537,"FFF"
10,0.1,1004.83308281251,944.226748821624,"FFF"
12,0.1,1006.00577607368,945.19313775131,"FFF"
14,0.1,1007.20814859772,946.212633487779,"FFF"
16,0.1,1008.32458809436,947.243701091601,"FFF"
18,0.1,1009.48154978514,948.322613151956,"FFF"
20,0.1,1010.67889450831,949.449206563888,"FFF"
0,0.2,1009.68411852203,949.187655132561,"FFF"
2,0.2,1010.63356684226,949.876598780892,"FFF"
4,0.2,1011.56159580868,950.688449879548,"FFF"
6,0.2,1012.49729176868,951.489382008549,"FFF"
8,0.2,1013.44253773662,952.30364260081,"FFF"
10,0.2,1014.38936761832,953.125045462005,"FFF"
12,0.2,1015.35935975046,953.97438132948,"FFF"
14,0.2,1016.35285200553,954.851791847553,"FFF"
16,0.2,1017.30094550317,955.729522222142,"FFF"
18,0.2,1018.23409653161,956.616775384822,"FFF"
20,0.2,1019.1424006262,957.497058245391,"FFF"
0,0.3,1016.35508636268,955.253048033269,"FFF"
2,0.3,1017.18196991481,955.924227115329,"FFF"
4,0.3,1017.99383264102,956.654468543284,"FFF"
6,0.3,1018.80902051673,957.386549871914,"FFF"
8,0.3,1019.63489470145,958.116193140892,"FFF"
10,0.3,1020.44915832172,958.840095397895,"FFF"
12,0.3,1021.27105794258,959.575696659191,"FFF"
14,0.3,1022.10682535136,960.327813337181,"FFF"
16,0.3,1022.92098621856,961.081351477201,"FFF"
18,0.3,1023.70563982137,961.831493464403,"FFF"
20,0.3,1024.46026226667,962.568194448658,"FFF"
0,0.4,1021.10036919449,959.613614514812,"FFF"
2,0.4,1021.82417893969,960.241249742041,"FFF"
4,0.4,1022.54585925544,960.896972408528,"FFF"
6,0.4,1023.27677709705,961.562496495633,"FFF"
8,0.4,1024.00071369761,962.210989177407,"FFF"
10,0.4,1024.72380655392,962.861197937086,"FFF"
12,0.4,1025.44048495558,963.509704003224,"FFF"
14,0.4,1026.16650454944,964.16928446357,"FFF"
16,0.4,1026.88109546502,964.830795649201,"FFF"
18,0.4,1027.56334396217,965.48416730765,"FFF"
20,0.4,1028.21897169485,966.124876658526,"FFF"
0,0.5,1024.70268198114,962.925417152998,"FFF"
2,0.5,1025.36417729864,963.523286024308,"FFF"
4,0.5,1026.01433983007,964.117873993421,"FFF"
6,0.5,1026.66777410285,964.717406609273,"FFF"
8,0.5,1027.32277004896,965.311612840974,"FFF"
10,0.5,1027.97496590913,965.901860968164,"FFF"
12,0.5,1028.61366950765,966.483573961435,"FFF"
14,0.5,1029.25918875979,967.073328400141,"FFF"
16,0.5,1029.89847201793,967.665240951866,"FFF"
18,0.5,1030.50586579782,968.247158549667,"FFF"
20,0.5,1031.09093828617,968.818310144628,"FFF"
0,0.6,1027.59175031925,965.582874379382,"FFF"
2,0.6,1028.19396702257,966.139092652261,"FFF"
4,0.6,1028.78725296198,966.683809147025,"FFF"
6,0.6,1029.38193532481,967.231060079208,"FFF"
8,0.6,1029.98062125797,967.779195620306,"FFF"
10,0.6,1030.57575717196,968.319924613888,"FFF"
12,0.6,1031.15532182655,968.849880321535,"FFF"
14,0.6,1031.7390284768,969.38513226281,"FFF"
16,0.6,1032.31944852661,969.922628605503,"FFF"
18,0.6,1032.86942624325,970.449467289809,"FFF"
20,0.6,1033.40088130998,970.967368795718,"FFF"
0,0,300.252210451522,1258.18773391441,"TTT"
2,0,480.24932868264,976.768073157639,"TTT"
4,0,603.830174981648,919.59603151761,"TTT"
6,0,688.052281104138,884.884825144641,"TTT"
8,0,743.483426879093,860.854422304933,"TTT"
10,0,784.802729974848,842.897648167331,"TTT"
12,0,814.662553515077,827.249905971026,"TTT"
14,0,836.363089019039,819.875573173769,"TTT"
16,0,849.798991141408,811.275348975795,"TTT"
18,0,862.696903674107,806.207173262207,"TTT"
20,0,872.846803859326,802.747537523358,"TTT"
0,0.1,601.977266230061,856.047085393739,"TTT"
2,0.1,670.753632060388,838.240517187906,"TTT"
4,0.1,727.968363301272,830.797299442175,"TTT"
6,0.1,770.513238199357,824.183092644362,"TTT"
8,0.1,801.641384523984,817.800854944905,"TTT"
10,0.1,825.410909133997,811.772260128413,"TTT"
12,0.1,842.493154189084,808.544469339701,"TTT"
14,0.1,853.765411622223,802.910301315065,"TTT"
16,0.1,864.305536509091,798.560208276309,"TTT"
18,0.1,874.273309721163,796.941137069306,"TTT"
20,0.1,881.578649758301,796.326435333046,"TTT"
0,0.2,678.980368606206,821.060718128383,"TTT"
2,0.2,727.316752870191,813.0167053477,"TTT"
4,0.2,768.150535457186,810.155603532685,"TTT"
6,0.2,800.951903257938,806.091419620531,"TTT"
8,0.2,824.877530223691,803.687953025504,"TTT"
10,0.2,843.024746719438,800.71029329021,"TTT"
12,0.2,855.166659378148,799.096481334879,"TTT"
14,0.2,864.083011164745,795.316888244863,"TTT"
16,0.2,873.299714900233,793.107569979159,"TTT"
18,0.2,881.085154943033,792.114228859216,"TTT"
20,0.2,887.561731737487,792.101450629971,"TTT"
0,0.3,721.565932732339,805.839594249446,"TTT"
2,0.3,759.353686456528,801.868854354596,"TTT"
4,0.3,792.868948865708,799.47059509444,"TTT"
6,0.3,819.67041863486,798.394961243067,"TTT"
8,0.3,839.745294488926,796.324844464897,"TTT"
10,0.3,854.312150514293,794.801377251792,"TTT"
12,0.3,864.187424256593,793.120806541595,"TTT"
14,0.3,872.466694132343,791.023386596459,"TTT"
16,0.3,880.025397061769,789.78917596207,"TTT"
18,0.3,886.887506083659,789.28822965814,"TTT"
20,0.3,892.74607832465,789.56023645108,"TTT"
0,0.4,749.753616171369,797.496777909409,"TTT"
2,0.4,781.851834182356,794.448555200171,"TTT"
4,0.4,810.384999244946,794.123699723729,"TTT"
6,0.4,833.267807005389,793.260930484288,"TTT"
8,0.4,850.76946427768,791.526995648424,"TTT"
10,0.4,862.899746466389,791.378956293274,"TTT"
12,0.4,871.372078858268,789.293504512484,"TTT"
14,0.4,878.930267636578,788.225835001841,"TTT"
16,0.4,885.747631912907,787.762133959371,"TTT"
18,0.4,891.880435656314,787.542638627156,"TTT"
20,0.4,897.161463871798,787.784024388771,"TTT"
0,0.5,771.051824558284,791.185186183214,"TTT"
2,0.5,798.789813491859,790.216051565826,"TTT"
4,0.5,823.926623970993,790.646348070276,"TTT"
6,0.5,843.95508401529,789.41857435819,"TTT"
8,0.5,859.148429224899,788.681061683827,"TTT"
10,0.5,870.040976573618,788.60048197472,"TTT"
12,0.5,877.188582660223,786.715472349592,"TTT"
14,0.5,884.32876626928,786.295603069331,"TTT"
16,0.5,890.591100187792,786.312956802138,"TTT"
18,0.5,896.184947878366,786.292772824418,"TTT"
20,0.5,901.055600553232,786.64474349967,"TTT"
0,0.6,787.763586194036,787.336254106072,"TTT"
2,0.6,812.324455769579,787.590231790611,"TTT"
4,0.6,834.82591861778,787.769840213021,"TTT"
6,0.6,852.740767716238,787.046202857297,"TTT"
8,0.6,866.168980770138,786.61624217544,"TTT"
10,0.6,875.870580157477,786.561711576299,"TTT"
12,0.6,882.126297597888,784.886269071653,"TTT"
14,0.6,888.990236879904,784.955515301556,"TTT"
16,0.6,894.842116219976,785.263472138218,"TTT"
18,0.6,899.921059954282,785.295385429538,"TTT"
20,0.6,904.584649729955,785.762026510908,"TTT"
0,0,300.185635646419,1259.60293176794,"FTT"
2,0,480.217380738235,974.721791092087,"FTT"
4,0,603.815231630147,919.988337143635,"FTT"
6,0,688.072293575402,884.729703188675,"FTT"
8,0,743.489340831109,860.798834465871,"FTT"
10,0,784.792181649134,842.911419165455,"FTT"
12,0,814.660586762598,827.234928159797,"FTT"
14,0,836.364164852044,819.865295542894,"FTT"
16,0,849.809170800874,811.275784081543,"FTT"
18,0,862.69871483891,806.20598403736,"FTT"
20,0,872.855422118122,802.738116133421,"FTT"
0,0.1,601.925691974438,856.469149369528,"FTT"
2,0.1,670.742345598623,838.374095492318,"FTT"
4,0.1,727.969118950715,830.67472606708,"FTT"
6,0.1,770.517655209787,824.196748597672,"FTT"
8,0.1,801.635301136557,817.807648689708,"FTT"
10,0.1,825.416933432199,811.761604434856,"FTT"
12,0.1,842.495219253297,808.547415127246,"FTT"
14,0.1,853.766790805992,802.908092531284,"FTT"
16,0.1,864.30622006415,798.561049605341,"FTT"
18,0.1,874.289456019717,796.938054727928,"FTT"
20,0.1,881.557803526848,796.323458270804,"FTT"
0,0.2,679.001707505942,820.748135039775,"FTT"
2,0.2,727.319132367786,812.927352065556,"FTT"
4,0.2,768.151863523527,810.21439592459,"FTT"
6,0.2,800.950907197958,806.075704290191,"FTT"
8,0.2,824.878049959811,803.681287739393,"FTT"
10,0.2,843.028020066897,800.718229595756,"FTT"
12,0.2,855.164760675645,799.091243311734,"FTT"
14,0.2,864.084179475828,795.316476326825,"FTT"
16,0.2,873.303737475003,793.108724452177,"FTT"
18,0.2,881.096847570561,792.124187084969,"FTT"
20,0.2,887.54594132801,792.104338454654,"FTT"
0,0.3,721.56878612321,805.98229629372,"FTT"
2,0.3,759.353800981505,801.927425851059,"FTT"
4,0.3,792.868915629779,799.448510393399,"FTT"
6,0.3,819.669769089024,798.404164786089,"FTT"
8,0.3,839.74490827641,796.328316713596,"FTT"
10,0.3,854.312919796763,794.799602895326,"FTT"
12,0.3,864.187003431225,793.120415142128,"FTT"
14,0.3,872.468426792307,791.022896312278,"FTT"
16,0.3,880.030129605209,789.788493114994,"FTT"
18,0.3,886.895877652013,789.30114025589,"FTT"
20,0.3,892.73423439411,789.554676405236,"FTT"
0,0.4,749.745948618254,797.476178161704,"FTT"
2,0.4,781.853556765603,794.408446259866,"FTT"
4,0.4,810.387200888014,794.13456400811,"FTT"
6,0.4,833.26668722991,793.25850854219,"FTT"
8,0.4,850.769527332273,791.526139053952,"FTT"
10,0.4,862.899801110175,791.381200266122,"FTT"
12,0.4,871.372344967866,789.29356887189,"FTT"
14,0.4,878.931730951362,788.226113487729,"FTT"
16,0.4,885.75015535135,787.760495421076,"FTT"
18,0.4,891.885413500336,787.551005313383,"FTT"
20,0.4,897.154886449323,787.7735192958,"FTT"
0,0.5,771.057238476548,791.097328307633,"FTT"
2,0.5,798.795607312669,790.240114439601,"FTT"
4,0.5,823.925528708237,790.645601348287,"FTT"
6,0.5,843.954865211474,789.418192901939,"FTT"
8,0.5,859.148205765156,788.682000382791,"FTT"
10,0.5,870.040792524464,788.600430813776,"FTT"
12,0.5,877.189385028274,786.715991744831,"FTT"
14,0.5,884.329778828449,786.29574677825,"FTT"
16,0.5,890.594200295517,786.311836541676,"FTT"
18,0.5,896.19126370094,786.302141005613,"FTT"
20,0.5,901.054557517734,786.637057153828,"FTT"
0,0.6,787.77229472958,787.383605545311,"FTT"
2,0.6,812.32750807887,787.627064893697,"FTT"
4,0.6,834.826636526883,787.768069515316,"FTT"
6,0.6,852.740285905484,787.047075989348,"FTT"
8,0.6,866.169127878259,786.61601685732,"FTT"
10,0.6,875.870327871157,786.561651289659,"FTT"
12,0.6,882.126917058668,784.886423879549,"FTT"
14,0.6,888.991429040681,784.955992263984,"FTT"
16,0.6,894.843883150524,785.261754241378,"FTT"
18,0.6,899.92443761381,785.301330228471,"FTT"
20,0.6,904.584434164138,785.753799095124,"FTT"
0,0,402.864644628163,1259.01672155562,"TFT"
2,0,567.037458223233,904.310704903878,"TFT"
4,0,685.563102209567,867.243413187416,"TFT"
6,0,765.760507656062,831.015940665294,"TFT"
8,0,824.255795216294,810.256281482843,"TFT"
10,0,870.945990546689,802.127741195837,"TFT"
12,0,904.921851746617,796.793984530845,"TFT"
14,0,926.102467319996,792.721723140706,"TFT"
16,0,937.404792407785,792.036133348917,"TFT"
18,0,943.843191341711,791.673778582648,"TFT"
20,0,949.464630133331,792.946320602987,"TFT"
0,0.1,712.36478453317,807.87342018579,"TFT"
2,0.1,774.287939116674,798.521872602423,"TFT"
4,0.1,824.751184621995,795.177890294033,"TFT"
6,0.1,864.477412911873,795.062793367394,"TFT"
8,0.1,894.202487543297,794.206499913235,"TFT"
10,0.1,916.518481524693,793.985489635684,"TFT"
12,0.1,933.69437840733,792.715200598982,"TFT"
14,0.1,945.136115327402,794.501279625516,"TFT"
16,0.1,950.301659711306,794.775410144255,"TFT"
18,0.1,955.159040419611,794.273241196524,"TFT"
20,0.1,958.811242158978,795.137193463466,"TFT"
0,0.2,787.770582239658,793.570801233504,"TFT"
2,0.2,829.692039453471,791.57610695046,"TFT"
4,0.2,865.807571750515,793.299475899573,"TFT"
6,0.2,894.062732989015,794.43957530492,"TFT"
8,0.2,917.047783187988,795.119985363508,"TFT"
10,0.2,934.211834421452,795.749732743182,"TFT"
12,0.2,947.050662126612,796.305870857845,"TFT"
14,0.2,954.801575001294,797.365186282853,"TFT"
16,0.2,958.752917102458,797.629170480191,"TFT"
18,0.2,961.888704175041,797.388929566842,"TFT"
20,0.2,965.74131066833,798.480712931664,"TFT"
0,0.3,827.338840765869,793.222848178463,"TFT"
2,0.3,860.109766728971,792.797900746283,"TFT"
4,0.3,888.595336125585,793.968100117676,"TFT"
6,0.3,911.891195735172,795.405856113688,"TFT"
8,0.3,931.140963929112,796.676515080361,"TFT"
10,0.3,945.275021721373,798.04207354098,"TFT"
12,0.3,955.536053286402,798.685752488106,"TFT"
14,0.3,961.243405527197,799.374123777613,"TFT"
16,0.3,964.413418006895,799.66217862188,"TFT"
18,0.3,967.551402992698,799.976872891241,"TFT"
20,0.3,971.253401705376,801.118729842131,"TFT"
0,0.4,853.150450184374,793.266805572512,"TFT"
2,0.4,880.530797764236,793.078962438283,"TFT"
4,0.4,904.583919817467,795.789533047387,"TFT"
6,0.4,925.250881308802,797.349521216482,"TFT"
8,0.4,940.714731552879,798.676074104412,"TFT"
10,0.4,952.796912661919,799.348995950813,"TFT"
12,0.4,961.624392261524,800.457308269702,"TFT"
14,0.4,965.978222215487,800.973791418092,"TFT"
16,0.4,968.671253141644,801.034467109651,"TFT"
18,0.4,972.239928280197,802.114355159982,"TFT"
